group_id,source,order_count,temperature,precipIntensity,hour,is_weekend
2018112914,Financial District,200,43.49,0.0,14,0
2018112914,Haymarket Square,153,43.49,0.0,14,0
2018112914,North End,142,43.49,0.0,14,0
2018112914,North Station,151,43.49,0.0,14,0
2018112914,Northeastern University,199,43.49,0.0,14,0
2018112914,South Station,141,43.49,0.0,14,0
2018112914,Theatre District,152,43.49,0.0,14,0
2018112914,West End,124,43.49,0.0,14,0
2018112915,Back Bay,130,42.5,0.0,15,0
2018112915,Beacon Hill,136,42.5,0.0,15,0
2018112915,Boston University,156,42.5,0.0,15,0
2018112915,Fenway,166,42.5,0.0,15,0
2018112915,Financial District,162,42.5,0.0,15,0
2018112915,Haymarket Square,158,42.5,0.0,15,0
2018112915,North End,185,42.5,0.0,15,0
2018112915,North Station,156,42.5,0.0,15,0
2018112915,Northeastern University,144,42.5,0.0,15,0
2018112915,South Station,136,42.5,0.0,15,0
2018112915,Theatre District,148,42.5,0.0,15,0
2018112915,West End,181,42.5,0.0,15,0
2018112916,Back Bay,207,41.97,0.0,16,0
2018112916,Beacon Hill,209,41.97,0.0,16,0
2018112916,Boston University,221,41.97,0.0,16,0
2018112916,Fenway,191,41.97,0.0,16,0
2018112916,Financial District,196,41.96999999999999,0.0,16,0
2018112916,Haymarket Square,169,41.97,0.0,16,0
2018112916,North End,190,41.97,0.0,16,0
2018112916,North Station,200,41.97,0.0,16,0
2018112916,Northeastern University,180,41.97,0.0,16,0
2018112916,South Station,226,41.97,0.0,16,0
2018112916,Theatre District,160,41.97,0.0,16,0
2018112916,West End,191,41.97,0.0,16,0
2018112917,Back Bay,144,40.39,0.0,17,0
2018112917,Beacon Hill,155,40.39,0.0,17,0
2018112917,Boston University,116,40.39,0.0,17,0
2018112917,Fenway,195,40.39,0.0,17,0
2018112917,Financial District,154,40.39,0.0,17,0
2018112917,Haymarket Square,170,40.39,0.0,17,0
2018112917,North End,169,40.39,0.0,17,0
2018112917,North Station,159,40.39,0.0,17,0
2018112917,Northeastern University,178,40.39,0.0,17,0
2018112917,South Station,166,40.39,0.0,17,0
2018112917,Theatre District,131,40.39,0.0,17,0
2018112917,West End,135,40.39,0.0,17,0
2018112918,Back Bay,120,40.29,0.0,18,0
2018112918,Beacon Hill,125,40.29,0.0,18,0
2018112918,Boston University,157,40.29,0.0,18,0
2018112918,Fenway,181,40.29,0.0,18,0
2018112918,Financial District,155,40.29,0.0,18,0
2018112918,Haymarket Square,169,40.29,0.0,18,0
2018112918,North End,158,40.29,0.0,18,0
2018112918,North Station,164,40.29,0.0,18,0
2018112918,Northeastern University,150,40.29,0.0,18,0
2018112918,South Station,150,40.29,0.0,18,0
2018112918,Theatre District,189,40.29,0.0,18,0
2018112918,West End,154,40.29,0.0,18,0
2018112919,Back Bay,142,38.6,0.0,19,0
2018112919,Beacon Hill,151,38.6,0.0,19,0
2018112919,Boston University,137,38.6,0.0,19,0
2018112919,Fenway,160,38.6,0.0,19,0
2018112919,Financial District,160,38.6,0.0,19,0
2018112919,Haymarket Square,180,38.6,0.0,19,0
2018112919,North End,191,38.6,0.0,19,0
2018112919,North Station,143,38.6,0.0,19,0
2018112919,Northeastern University,140,38.6,0.0,19,0
2018112919,South Station,149,38.6,0.0,19,0
2018112919,Theatre District,160,38.6,0.0,19,0
2018112919,West End,159,38.6,0.0,19,0
2018112920,Back Bay,158,37.95,0.0,20,0
2018112920,Beacon Hill,133,37.95,0.0,20,0
2018112920,Boston University,140,37.95,0.0,20,0
2018112920,Fenway,141,37.95,0.0,20,0
2018112920,Financial District,166,37.95,0.0,20,0
2018112920,Haymarket Square,148,37.95,0.0,20,0
2018112920,North End,167,37.95,0.0,20,0
2018112920,North Station,125,37.95,0.0,20,0
2018112920,Northeastern University,162,37.95,0.0,20,0
2018112920,South Station,201,37.95,0.0,20,0
2018112920,Theatre District,147,37.95,0.0,20,0
2018112920,West End,184,37.95,0.0,20,0
2018112921,Back Bay,171,37.11,0.0,21,0
2018112921,Beacon Hill,152,37.11,0.0,21,0
2018112921,Boston University,165,37.11,0.0,21,0
2018112921,Fenway,134,37.11,0.0,21,0
2018112921,Financial District,171,37.11,0.0,21,0
2018112921,Haymarket Square,146,37.11,0.0,21,0
2018112921,North End,129,37.11,0.0,21,0
2018112921,North Station,136,37.11,0.0,21,0
2018112921,Northeastern University,206,37.11,0.0,21,0
2018112921,South Station,136,37.11,0.0,21,0
2018112921,Theatre District,145,37.11,0.0,21,0
2018112921,West End,181,37.11,0.0,21,0
2018112922,Back Bay,124,35.95,0.0,22,0
2018112922,Beacon Hill,159,35.95,0.0,22,0
2018112922,Boston University,169,35.95,0.0,22,0
2018112922,Fenway,141,35.95,0.0,22,0
2018112922,Financial District,166,35.95,0.0,22,0
2018112922,Haymarket Square,160,35.95,0.0,22,0
2018112922,North End,98,35.95,0.0,22,0
2018112922,North Station,188,35.95,0.0,22,0
2018112922,Northeastern University,175,35.95,0.0,22,0
2018112922,South Station,159,35.95,0.0,22,0
2018112922,Theatre District,178,35.95,0.0,22,0
2018112922,West End,155,35.95,0.0,22,0
2018112923,Back Bay,148,34.38,0.0,23,0
2018112923,Beacon Hill,125,34.38,0.0,23,0
2018112923,Boston University,141,34.38,0.0,23,0
2018112923,Fenway,144,34.38,0.0,23,0
2018112923,Financial District,158,34.38,0.0,23,0
2018112923,Haymarket Square,153,34.38,0.0,23,0
2018112923,North End,192,34.38,0.0,23,0
2018112923,North Station,170,34.38,0.0,23,0
2018112923,Northeastern University,154,34.38,0.0,23,0
2018112923,South Station,161,34.38,0.0,23,0
2018112923,Theatre District,181,34.38,0.0,23,0
2018112923,West End,145,34.38,0.0,23,0
2018113000,Back Bay,135,33.78,0.0,0,0
2018113000,Beacon Hill,174,33.78,0.0,0,0
2018113000,Boston University,177,33.78,0.0,0,0
2018113000,Fenway,160,33.78,0.0,0,0
2018113000,Financial District,136,33.78,0.0,0,0
2018113000,Haymarket Square,175,33.78,0.0,0,0
2018113000,North End,120,33.78,0.0,0,0
2018113000,North Station,142,33.78,0.0,0,0
2018113000,Northeastern University,130,33.78,0.0,0,0
2018113000,South Station,171,33.78,0.0,0,0
2018113000,Theatre District,158,33.78,0.0,0,0
2018113000,West End,194,33.78,0.0,0,0
2018113001,Back Bay,154,31.740000000000002,0.0,1,0
2018113001,Beacon Hill,197,31.74,0.0,1,0
2018113001,Boston University,111,31.74,0.0,1,0
2018113001,Fenway,156,31.74,0.0,1,0
2018113001,Financial District,155,31.74,0.0,1,0
2018113001,Haymarket Square,183,31.740000000000002,0.0,1,0
2018113001,North End,143,31.74,0.0,1,0
2018113001,North Station,136,31.739999999999995,0.0,1,0
2018113001,Northeastern University,147,31.74,0.0,1,0
2018113001,South Station,165,31.74,0.0,1,0
2018113001,Theatre District,154,31.740000000000002,0.0,1,0
2018113001,West End,171,31.74,0.0,1,0
2018113002,Back Bay,161,30.419999999999998,0.0,2,0
2018113002,Beacon Hill,132,30.42,0.0,2,0
2018113002,Boston University,124,30.42,0.0,2,0
2018113002,Fenway,163,30.42,0.0,2,0
2018113002,Financial District,193,30.42,0.0,2,0
2018113002,Haymarket Square,146,30.420000000000005,0.0,2,0
2018113002,North End,168,30.42,0.0,2,0
2018113002,North Station,173,30.419999999999998,0.0,2,0
2018113002,Northeastern University,132,30.42,0.0,2,0
2018113002,South Station,157,30.42,0.0,2,0
2018113002,Theatre District,187,30.419999999999998,0.0,2,0
2018113002,West End,136,30.419999999999998,0.0,2,0
2018113003,Back Bay,214,30.09,0.0,3,0
2018113003,Beacon Hill,149,30.09,0.0,3,0
2018113003,Boston University,140,30.090000000000003,0.0,3,0
2018113003,Fenway,174,30.09,0.0,3,0
2018113003,Financial District,196,30.090000000000003,0.0,3,0
2018113003,Haymarket Square,178,30.089999999999996,0.0,3,0
2018113003,North End,168,30.09,0.0,3,0
2018113003,North Station,128,30.09,0.0,3,0
2018113003,Northeastern University,154,30.089999999999996,0.0,3,0
2018113003,South Station,164,30.09,0.0,3,0
2018113003,Theatre District,221,30.09,0.0,3,0
2018113003,West End,142,30.09,0.0,3,0
2018113004,Back Bay,170,30.040000000000003,0.0,4,0
2018113004,Beacon Hill,162,30.039999999999996,0.0,4,0
2018113004,Boston University,166,30.039999999999996,0.0,4,0
2018113004,Fenway,130,30.04,0.0,4,0
2018113004,Financial District,144,30.040000000000003,0.0,4,0
2018113004,Haymarket Square,127,30.04,0.0,4,0
2018113004,North End,184,30.04,0.0,4,0
2018113004,North Station,198,30.04,0.0,4,0
2018113004,Northeastern University,148,30.04,0.0,4,0
2018113004,South Station,148,30.04,0.0,4,0
2018113004,Theatre District,139,30.039999999999996,0.0,4,0
2018113004,West End,156,30.04,0.0,4,0
2018113005,Back Bay,173,29.680000000000003,0.0,5,0
2018113005,Beacon Hill,170,29.680000000000003,0.0,5,0
2018113005,Boston University,183,29.679999999999996,0.0,5,0
2018113005,Fenway,141,29.68,0.0,5,0
2018113005,Financial District,175,29.68,0.0,5,0
2018113005,Haymarket Square,134,29.68,0.0,5,0
2018113005,North End,152,29.679999999999996,0.0,5,0
2018113005,North Station,130,29.68,0.0,5,0
2018113005,Northeastern University,149,29.68,0.0,5,0
2018113005,South Station,152,29.679999999999996,0.0,5,0
2018113005,Theatre District,156,29.68,0.0,5,0
2018113005,West End,157,29.68,0.0,5,0
2018113006,Back Bay,133,29.09,0.0,6,0
2018113006,Beacon Hill,191,29.089999999999996,0.0,6,0
2018113006,Boston University,147,29.089999999999996,0.0,6,0
2018113006,Fenway,138,29.09,0.0,6,0
2018113006,Financial District,155,29.09,0.0,6,0
2018113006,Haymarket Square,173,29.09,0.0,6,0
2018113006,North End,144,29.09,0.0,6,0
2018113006,North Station,155,29.09,0.0,6,0
2018113006,Northeastern University,134,29.09,0.0,6,0
2018113006,South Station,187,29.09,0.0,6,0
2018113006,Theatre District,139,29.09,0.0,6,0
2018113006,West End,176,29.09,0.0,6,0
2018113007,Back Bay,180,29.39,0.0,7,0
2018113007,Beacon Hill,131,29.39,0.0,7,0
2018113007,Boston University,144,29.39,0.0,7,0
2018113007,Fenway,192,29.39,0.0,7,0
2018113007,Financial District,154,29.390000000000004,0.0,7,0
2018113007,Haymarket Square,143,29.390000000000004,0.0,7,0
2018113007,North End,156,29.39,0.0,7,0
2018113007,North Station,159,29.39,0.0,7,0
2018113007,Northeastern University,118,29.39,0.0,7,0
2018113007,South Station,125,29.39,0.0,7,0
2018113007,Theatre District,157,29.390000000000004,0.0,7,0
2018113007,West End,213,29.389999999999997,0.0,7,0
2018113008,Back Bay,150,31.8,0.0,8,0
2018113008,Beacon Hill,154,31.799999999999997,0.0,8,0
2018113008,Boston University,161,31.8,0.0,8,0
2018113008,Fenway,131,31.8,0.0,8,0
2018113008,Financial District,155,31.8,0.0,8,0
2018113008,Haymarket Square,176,31.8,0.0,8,0
2018113008,North End,148,31.800000000000004,0.0,8,0
2018113008,North Station,105,31.8,0.0,8,0
2018113008,Northeastern University,182,31.8,0.0,8,0
2018113008,South Station,150,31.8,0.0,8,0
2018113008,Theatre District,193,31.800000000000004,0.0,8,0
2018113008,West End,167,31.8,0.0,8,0
2018113009,Back Bay,144,37.28,0.0,9,0
2018113009,Beacon Hill,162,37.28,0.0,9,0
2018113009,Boston University,155,37.28,0.0,9,0
2018113009,Fenway,172,37.28,0.0,9,0
2018113009,Financial District,173,37.28,0.0,9,0
2018113009,Haymarket Square,145,37.28,0.0,9,0
2018113009,North End,152,37.28,0.0,9,0
2018113009,North Station,135,37.28,0.0,9,0
2018113009,Northeastern University,166,37.28,0.0,9,0
2018113009,South Station,173,37.28,0.0,9,0
2018113009,Theatre District,146,37.28,0.0,9,0
2018113009,West End,149,37.28,0.0,9,0
2018113010,Back Bay,177,39.79,0.0,10,0
2018113010,Beacon Hill,149,39.79,0.0,10,0
2018113010,Boston University,150,39.79,0.0,10,0
2018113010,Fenway,156,39.79,0.0,10,0
2018113010,Financial District,173,39.79,0.0,10,0
2018113010,Haymarket Square,120,39.79,0.0,10,0
2018113010,North End,180,39.79,0.0,10,0
2018113010,North Station,158,39.79,0.0,10,0
2018113010,Northeastern University,167,39.79,0.0,10,0
2018113010,South Station,171,39.79,0.0,10,0
2018113010,Theatre District,141,39.79,0.0,10,0
2018113010,West End,130,39.79,0.0,10,0
2018113011,Back Bay,116,40.13,0.0,11,0
2018113011,Beacon Hill,124,40.13,0.0,11,0
2018113011,Boston University,129,40.13,0.0,11,0
2018113011,Fenway,127,40.13,0.0,11,0
2018113011,Financial District,187,40.13,0.0,11,0
2018113011,Haymarket Square,202,40.13,0.0,11,0
2018113011,North End,143,40.13,0.0,11,0
2018113011,North Station,199,40.13,0.0,11,0
2018113011,Northeastern University,151,40.13,0.0,11,0
2018113011,South Station,174,40.13,0.0,11,0
2018113011,Theatre District,146,40.13,0.0,11,0
2018113011,West End,174,40.13,0.0,11,0
2018113012,Back Bay,157,41.46,0.0,12,0
2018113012,Beacon Hill,142,41.46,0.0,12,0
2018113012,Boston University,163,41.46,0.0,12,0
2018113012,Fenway,165,41.46,0.0,12,0
2018113012,Financial District,163,41.46,0.0,12,0
2018113012,Haymarket Square,132,41.46,0.0,12,0
2018113012,North End,135,41.46,0.0,12,0
2018113012,North Station,166,41.46,0.0,12,0
2018113012,Northeastern University,149,41.46,0.0,12,0
2018113012,South Station,173,41.46,0.0,12,0
2018113012,Theatre District,173,41.46,0.0,12,0
2018113012,West End,154,41.46,0.0,12,0
2018113013,Back Bay,136,41.09,0.0,13,0
2018113013,Beacon Hill,171,41.09,0.0,13,0
2018113013,Boston University,194,41.09,0.0,13,0
2018113013,Fenway,142,41.09,0.0,13,0
2018113013,Financial District,181,41.09,0.0,13,0
2018113013,Haymarket Square,162,41.09,0.0,13,0
2018113013,North End,153,41.09,0.0,13,0
2018113013,North Station,117,41.09,0.0,13,0
2018113013,Northeastern University,158,41.09,0.0,13,0
2018113013,South Station,141,41.09,0.0,13,0
2018113013,Theatre District,161,41.09,0.0,13,0
2018113013,West End,156,41.09,0.0,13,0
2018113014,Back Bay,150,41.53,0.0,14,0
2018113014,Beacon Hill,135,41.53,0.0,14,0
2018113014,Boston University,214,41.53,0.0,14,0
2018113014,Fenway,185,41.53,0.0,14,0
2018113014,Financial District,152,41.53,0.0,14,0
2018113014,Haymarket Square,155,41.53,0.0,14,0
2018113014,North End,150,41.53,0.0,14,0
2018113014,North Station,145,41.53,0.0,14,0
2018113014,Northeastern University,144,41.53,0.0,14,0
2018113014,South Station,150,41.53,0.0,14,0
2018113014,Theatre District,162,41.53,0.0,14,0
2018113014,West End,130,41.53,0.0,14,0
2018113015,Back Bay,142,40.86,0.0,15,0
2018113015,Beacon Hill,147,40.86,0.0,15,0
2018113015,Boston University,175,40.86,0.0,15,0
2018113015,Fenway,138,40.86,0.0,15,0
2018113015,Financial District,177,40.86,0.0,15,0
2018113015,Haymarket Square,135,40.86,0.0,15,0
2018113015,North End,175,40.86,0.0,15,0
2018113015,North Station,187,40.86,0.0,15,0
2018113015,Northeastern University,163,40.86,0.0,15,0
2018113015,South Station,169,40.86,0.0,15,0
2018113015,Theatre District,120,40.86,0.0,15,0
2018113015,West End,144,40.86,0.0,15,0
2018113016,Back Bay,182,40.33,0.0,16,0
2018113016,Beacon Hill,175,40.33,0.0,16,0
2018113016,Boston University,121,40.33,0.0,16,0
2018113016,Fenway,188,40.33,0.0,16,0
2018113016,Financial District,165,40.33,0.0,16,0
2018113016,Haymarket Square,155,40.33,0.0,16,0
2018113016,North End,192,40.33,0.0,16,0
2018113016,North Station,142,40.33,0.0,16,0
2018113016,Northeastern University,144,40.33,0.0,16,0
2018113016,South Station,149,40.33,0.0,16,0
2018113016,Theatre District,111,40.33,0.0,16,0
2018113016,West End,148,40.33,0.0,16,0
2018113017,Back Bay,147,40.13,0.0,17,0
2018113017,Beacon Hill,117,40.13,0.0,17,0
2018113017,Boston University,158,40.13,0.0,17,0
2018113017,Fenway,151,40.13,0.0,17,0
2018113017,Financial District,155,40.13,0.0,17,0
2018113017,Haymarket Square,126,40.13,0.0,17,0
2018113017,North End,186,40.13,0.0,17,0
2018113017,North Station,151,40.13,0.0,17,0
2018113017,Northeastern University,183,40.13,0.0,17,0
2018113017,South Station,147,40.13,0.0,17,0
2018113017,Theatre District,174,40.13,0.0,17,0
2018113017,West End,177,40.13,0.0,17,0
2018113018,Back Bay,174,38.62,0.0,18,0
2018113018,Beacon Hill,170,38.62,0.0,18,0
2018113018,Boston University,116,38.62,0.0,18,0
2018113018,Fenway,185,38.62,0.0,18,0
2018113018,Financial District,153,38.62,0.0,18,0
2018113018,Haymarket Square,157,38.62,0.0,18,0
2018113018,North End,180,38.62,0.0,18,0
2018113018,North Station,125,38.62,0.0,18,0
2018113018,Northeastern University,163,38.62,0.0,18,0
2018113018,South Station,156,38.62,0.0,18,0
2018113018,Theatre District,116,38.62,0.0,18,0
2018113018,West End,177,38.62,0.0,18,0
2018113019,Back Bay,159,38.72,0.0,19,0
2018113019,Beacon Hill,170,38.72,0.0,19,0
2018113019,Boston University,174,38.72,0.0,19,0
2018113019,Fenway,137,38.72,0.0,19,0
2018113019,Financial District,148,38.72,0.0,19,0
2018113019,Haymarket Square,153,38.72,0.0,19,0
2018113019,North End,133,38.72,0.0,19,0
2018113019,North Station,153,38.72,0.0,19,0
2018113019,Northeastern University,162,38.72,0.0,19,0
2018113019,South Station,187,38.72,0.0,19,0
2018113019,Theatre District,110,38.72,0.0,19,0
2018113019,West End,186,38.72,0.0,19,0
2018113020,Back Bay,159,37.75,0.0,20,0
2018113020,Beacon Hill,111,37.75,0.0,20,0
2018113020,Boston University,171,37.75,0.0,20,0
2018113020,Fenway,149,37.75,0.0,20,0
2018113020,Financial District,175,37.75,0.0,20,0
2018113020,Haymarket Square,157,37.75,0.0,20,0
2018113020,North End,151,37.75,0.0,20,0
2018113020,North Station,166,37.75,0.0,20,0
2018113020,Northeastern University,177,37.75,0.0,20,0
2018113020,South Station,143,37.75,0.0,20,0
2018113020,Theatre District,123,37.75,0.0,20,0
2018113020,West End,190,37.75,0.0,20,0
2018113021,Back Bay,149,36.89,0.0,21,0
2018113021,Beacon Hill,161,36.89,0.0,21,0
2018113021,Boston University,215,36.89,0.0,21,0
2018113021,Fenway,186,36.89,0.0,21,0
2018113021,Financial District,162,36.89,0.0,21,0
2018113021,Haymarket Square,189,36.89,0.0,21,0
2018113021,North End,230,36.89,0.0,21,0
2018113021,North Station,191,36.89,0.0,21,0
2018113021,Northeastern University,165,36.89,0.0,21,0
2018113021,South Station,179,36.89,0.0,21,0
2018113021,Theatre District,149,36.89,0.0,21,0
2018113021,West End,208,36.89,0.0,21,0
2018113022,Back Bay,113,34.87,0.0,22,0
2018113022,Beacon Hill,146,34.87,0.0,22,0
2018113022,Boston University,163,34.87,0.0,22,0
2018113022,Fenway,150,34.87,0.0,22,0
2018113022,Financial District,170,34.87,0.0,22,0
2018113022,Haymarket Square,149,34.87,0.0,22,0
2018113022,North End,161,34.87,0.0,22,0
2018113022,North Station,156,34.87,0.0,22,0
2018113022,Northeastern University,170,34.87,0.0,22,0
2018113022,South Station,189,34.87,0.0,22,0
2018113022,Theatre District,151,34.87,0.0,22,0
2018113022,West End,154,34.87,0.0,22,0
2018113023,Back Bay,159,34.81,0.0,23,0
2018113023,Beacon Hill,195,34.81,0.0,23,0
2018113023,Boston University,154,34.81,0.0,23,0
2018113023,Fenway,159,34.81,0.0,23,0
2018113023,Financial District,139,34.81,0.0,23,0
2018113023,Haymarket Square,148,34.81,0.0,23,0
2018113023,North End,174,34.81,0.0,23,0
2018113023,North Station,114,34.81,0.0,23,0
2018113023,Northeastern University,168,34.81,0.0,23,0
2018113023,South Station,139,34.81,0.0,23,0
2018113023,Theatre District,160,34.81,0.0,23,0
2018113023,West End,163,34.81,0.0,23,0
2018120100,Back Bay,148,34.62,0.0,0,1
2018120100,Beacon Hill,180,34.62,0.0,0,1
2018120100,Boston University,111,34.62,0.0,0,1
2018120100,Fenway,193,34.62,0.0,0,1
2018120100,Financial District,149,34.62,0.0,0,1
2018120100,Haymarket Square,161,34.62,0.0,0,1
2018120100,North End,158,34.62,0.0,0,1
2018120100,North Station,168,34.62,0.0,0,1
2018120100,Northeastern University,137,34.62,0.0,0,1
2018120100,South Station,140,34.62,0.0,0,1
2018120100,Theatre District,155,34.62,0.0,0,1
2018120100,West End,172,34.62,0.0,0,1
2018120101,Back Bay,197,34.59,0.0,1,1
2018120101,Beacon Hill,161,34.59,0.0,1,1
2018120101,Boston University,151,34.59,0.0,1,1
2018120101,Fenway,130,34.59,0.0,1,1
2018120101,Financial District,179,34.59,0.0,1,1
2018120101,Haymarket Square,140,34.59,0.0,1,1
2018120101,North End,172,34.59,0.0,1,1
2018120101,North Station,139,34.59,0.0,1,1
2018120101,Northeastern University,157,34.59,0.0,1,1
2018120101,South Station,165,34.59,0.0,1,1
2018120101,Theatre District,108,34.59,0.0,1,1
2018120101,West End,173,34.59,0.0,1,1
2018120102,Back Bay,154,34.37,0.0,2,1
2018120102,Beacon Hill,172,34.37,0.0,2,1
2018120102,Boston University,158,34.37,0.0,2,1
2018120102,Fenway,141,34.37,0.0,2,1
2018120102,Financial District,181,34.37,0.0,2,1
2018120102,Haymarket Square,170,34.37,0.0,2,1
2018120102,North End,148,34.37,0.0,2,1
2018120102,North Station,170,34.37,0.0,2,1
2018120102,Northeastern University,152,34.37,0.0,2,1
2018120102,South Station,130,34.37,0.0,2,1
2018120102,Theatre District,161,34.37,0.0,2,1
2018120102,West End,135,34.37,0.0,2,1
2018120103,Back Bay,191,32.34,0.0,3,1
2018120103,Beacon Hill,123,32.34,0.0,3,1
2018120103,Boston University,150,32.34,0.0,3,1
2018120103,Fenway,153,32.34,0.0,3,1
2018120103,Financial District,142,32.34,0.0,3,1
2018120103,Haymarket Square,162,32.34,0.0,3,1
2018120103,North End,153,32.34,0.0,3,1
2018120103,North Station,161,32.34,0.0,3,1
2018120103,Northeastern University,193,32.34,0.0,3,1
2018120103,South Station,172,32.34,0.0,3,1
2018120103,Theatre District,134,32.34,0.0,3,1
2018120103,West End,138,32.34,0.0,3,1
2018120104,Back Bay,161,31.869999999999997,0.0,4,1
2018120104,Beacon Hill,149,31.87,0.0,4,1
2018120104,Boston University,172,31.87,0.0,4,1
2018120104,Fenway,155,31.87,0.0,4,1
2018120104,Financial District,154,31.870000000000005,0.0,4,1
2018120104,Haymarket Square,165,31.87,0.0,4,1
2018120104,North End,130,31.870000000000005,0.0,4,1
2018120104,North Station,138,31.870000000000005,0.0,4,1
2018120104,Northeastern University,187,31.87,0.0,4,1
2018120104,South Station,154,31.870000000000005,0.0,4,1
2018120104,Theatre District,164,31.87,0.0,4,1
2018120104,West End,143,31.869999999999997,0.0,4,1
2018120105,Back Bay,106,32.05,0.0,5,1
2018120105,Beacon Hill,155,32.05,0.0,5,1
2018120105,Boston University,153,32.05,0.0,5,1
2018120105,Fenway,184,32.05,0.0,5,1
2018120105,Financial District,164,32.05,0.0,5,1
2018120105,Haymarket Square,150,32.05,0.0,5,1
2018120105,North End,191,32.05,0.0,5,1
2018120105,North Station,177,32.05,0.0,5,1
2018120105,Northeastern University,182,32.05,0.0,5,1
2018120105,South Station,137,32.05,0.0,5,1
2018120105,Theatre District,147,32.05,0.0,5,1
2018120105,West End,126,32.05,0.0,5,1
2018120106,Back Bay,141,32.31,0.0,6,1
2018120106,Beacon Hill,155,32.31,0.0,6,1
2018120106,Boston University,131,32.31,0.0,6,1
2018120106,Fenway,126,32.31,0.0,6,1
2018120106,Financial District,172,32.31,0.0,6,1
2018120106,Haymarket Square,139,32.31,0.0,6,1
2018120106,North End,190,32.31,0.0,6,1
2018120106,North Station,193,32.31,0.0,6,1
2018120106,Northeastern University,147,32.31,0.0,6,1
2018120106,South Station,161,32.31,0.0,6,1
2018120106,Theatre District,179,32.31,0.0,6,1
2018120106,West End,138,32.31,0.0,6,1
2018120107,Back Bay,133,32.07,0.0,7,1
2018120107,Beacon Hill,182,32.07,0.0,7,1
2018120107,Boston University,158,32.07,0.0,7,1
2018120107,Fenway,137,32.07,0.0,7,1
2018120107,Financial District,135,32.07,0.0,7,1
2018120107,Haymarket Square,163,32.07,0.0,7,1
2018120107,North End,179,32.07,0.0,7,1
2018120107,North Station,120,32.07,0.0,7,1
2018120107,Northeastern University,162,32.07,0.0,7,1
2018120107,South Station,155,32.07,0.0,7,1
2018120107,Theatre District,151,32.07,0.0,7,1
2018120107,West End,197,32.07,0.0,7,1
2018120108,Back Bay,150,35.95,0.0,8,1
2018120108,Beacon Hill,185,35.95,0.0,8,1
2018120108,Boston University,116,35.95,0.0,8,1
2018120108,Fenway,132,35.95,0.0,8,1
2018120108,Financial District,150,35.95,0.0,8,1
2018120108,Haymarket Square,219,35.95,0.0,8,1
2018120108,North End,166,35.95,0.0,8,1
2018120108,North Station,177,35.95,0.0,8,1
2018120108,Northeastern University,137,35.95,0.0,8,1
2018120108,South Station,157,35.95,0.0,8,1
2018120108,Theatre District,147,35.95,0.0,8,1
2018120108,West End,136,35.95,0.0,8,1
2018120109,Back Bay,146,36.99,0.0,9,1
2018120109,Beacon Hill,176,36.99,0.0,9,1
2018120109,Boston University,151,36.99,0.0,9,1
2018120109,Fenway,151,36.99,0.0,9,1
2018120109,Financial District,165,36.99,0.0,9,1
2018120109,Haymarket Square,166,36.99,0.0,9,1
2018120109,North End,144,36.99,0.0,9,1
2018120109,North Station,148,36.99,0.0,9,1
2018120109,Northeastern University,201,36.99,0.0,9,1
2018120109,South Station,117,36.99,0.0,9,1
2018120109,Theatre District,144,36.99,0.0,9,1
2018120109,West End,163,36.99,0.0,9,1
2018120110,Back Bay,186,39.33,0.0,10,1
2018120110,Beacon Hill,192,39.33,0.0,10,1
2018120110,Boston University,160,39.33,0.0,10,1
2018120110,Fenway,148,39.33,0.0,10,1
2018120110,Financial District,187,39.33,0.0,10,1
2018120110,Haymarket Square,151,39.33,0.0,10,1
2018120110,North End,109,39.330000000000005,0.0,10,1
2018120110,North Station,174,39.33,0.0,10,1
2018120110,Northeastern University,134,39.33,0.0,10,1
2018120110,South Station,135,39.33,0.0,10,1
2018120110,Theatre District,139,39.33,0.0,10,1
2018120110,West End,157,39.33,0.0,10,1
2018120111,Back Bay,160,40.01,0.0,11,1
2018120111,Beacon Hill,116,40.01,0.0,11,1
2018120111,Boston University,182,40.01,0.0,11,1
2018120111,Fenway,209,40.01,0.0,11,1
2018120111,Financial District,118,40.01,0.0,11,1
2018120111,Haymarket Square,170,40.01,0.0,11,1
2018120111,North End,147,40.01,0.0,11,1
2018120111,North Station,147,40.01,0.0,11,1
2018120111,Northeastern University,162,40.01,0.0,11,1
2018120111,South Station,168,40.01,0.0,11,1
2018120111,Theatre District,130,40.01,0.0,11,1
2018120111,West End,163,40.01,0.0,11,1
2018120112,Back Bay,171,41.89,0.0,12,1
2018120112,Beacon Hill,129,41.89,0.0,12,1
2018120112,Boston University,148,41.89,0.0,12,1
2018120112,Fenway,157,41.89,0.0,12,1
2018120112,Financial District,167,41.89,0.0,12,1
2018120112,Haymarket Square,122,41.89,0.0,12,1
2018120112,North End,176,41.89,0.0,12,1
2018120112,North Station,202,41.89,0.0,12,1
2018120112,Northeastern University,128,41.89,0.0,12,1
2018120112,South Station,127,41.89,0.0,12,1
2018120112,Theatre District,164,41.89,0.0,12,1
2018120112,West End,181,41.89,0.0,12,1
2018120113,Back Bay,191,43.64,0.0,13,1
2018120113,Beacon Hill,117,43.64,0.0,13,1
2018120113,Boston University,180,43.64,0.0,13,1
2018120113,Fenway,135,43.64,0.0,13,1
2018120113,Financial District,136,43.64,0.0,13,1
2018120113,Haymarket Square,155,43.64,0.0,13,1
2018120113,North End,162,43.64,0.0,13,1
